name,subname,url,holiday,nearest,genre,price_dinner,price_lunch,star,address,tel,reviews,bookmarks,menu_url,photo_out,photo_in
パティスリー ふじの木,,https://tabelog.com/tokyo/A1321/A132104/13242573/,水曜日定休＋不定休,都立家政駅,ケーキ 洋菓子（その他）,￥1000～￥1999,￥1000～￥1999,3.13,東京都 中野区若宮3-17-6 ,03-3330-4261,7,113,https://tabelog.com/tokyo/A1321/A132104/13242573/dtlmenu,https://tabelog.com/tokyo/A1321/A132104/13242573/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132104/13242573/dtlphotolst/4/smp2
パティスリーハルキ 平尾店,,https://tabelog.com/tokyo/A1327/A132703/13196444/,水曜日,五月台駅,ケーキ 洋菓子（その他）,-,～￥999,3.13,東京都 稲城市平尾1-52-18 ,042-331-5283,7,63,https://tabelog.com/tokyo/A1327/A132703/13196444/dtlmenu,https://tabelog.com/tokyo/A1327/A132703/13196444/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132703/13196444/dtlphotolst/4/smp2
パティスリー エ カフェ ア・ラ・カンパーニュ 秋葉原店,,https://tabelog.com/tokyo/A1310/A131001/13119480/,アトレ秋葉原１に準ずる,秋葉原駅,カフェ ケーキ,￥1000～￥1999,￥1000～￥1999,3.12,東京都 千代田区外神田1-17-6 アトレ秋葉原1  4F,03-5289-3854,81,1568,https://tabelog.com/tokyo/A1310/A131001/13119480/dtlmenu,https://tabelog.com/tokyo/A1310/A131001/13119480/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1310/A131001/13119480/dtlphotolst/4/smp2
パティスリー カシュカシュ,（patisserie Cache-Cache）,https://tabelog.com/tokyo/A1321/A132103/13132226/,無休,石神井公園駅,ケーキ チョコレート,～￥999,～￥999,3.12,東京都 練馬区石神井町3-2-8 レイクサイド石神井公園 1F,03-5393-6778,31,811,https://tabelog.com/tokyo/A1321/A132103/13132226/dtlmenu,https://tabelog.com/tokyo/A1321/A132103/13132226/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132103/13132226/dtlphotolst/4/smp2
パティスリー ムッシュ エム 田無駅前 アスタ店,（Patisserie Monsieur M）,https://tabelog.com/tokyo/A1328/A132801/13010146/,-,田無駅,ケーキ,-,￥1000～￥1999,3.12,東京都 西東京市田無町2-1-1 田無アスタ専門店街  B1F,042-460-2900,14,88,https://tabelog.com/tokyo/A1328/A132801/13010146/dtlmenu,https://tabelog.com/tokyo/A1328/A132801/13010146/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132801/13010146/dtlphotolst/4/smp2
パティスリー モンシェール 小田急新宿店,,https://tabelog.com/tokyo/A1304/A130401/13200858/,-,新宿駅,ケーキ 洋菓子（その他）,～￥999,￥1000～￥1999,3.12,東京都 新宿区西新宿1-1-3 小田急新宿店 B2F,03-3342-1111,12,152,https://tabelog.com/tokyo/A1304/A130401/13200858/dtlmenu,https://tabelog.com/tokyo/A1304/A130401/13200858/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1304/A130401/13200858/dtlphotolst/4/smp2
パティスリーフラワー 東京三軒茶屋店,,https://tabelog.com/tokyo/A1317/A131706/13200256/,不定休,三軒茶屋駅,ケーキ,-,￥1000～￥1999,3.12,東京都 世田谷区三軒茶屋2-13-11 ,03-5432-9306,11,293,https://tabelog.com/tokyo/A1317/A131706/13200256/dtlmenu,https://tabelog.com/tokyo/A1317/A131706/13200256/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131706/13200256/dtlphotolst/4/smp2
パティスリー ペルス ネージュ,,https://tabelog.com/tokyo/A1327/A132702/13142708/,第1、第3水曜日,唐木田駅,ケーキ,-,￥2000～￥2999,3.12,東京都 多摩市鶴牧2-21-27 ,042-372-2866,7,104,https://tabelog.com/tokyo/A1327/A132702/13142708/dtlmenu,https://tabelog.com/tokyo/A1327/A132702/13142708/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132702/13142708/dtlphotolst/4/smp2
Patisserie SUCREPERE ココリア多摩センター店,（パティスリー シュクレペール）,https://tabelog.com/tokyo/A1327/A132702/13256780/,-,多摩センター駅,ケーキ,￥1000～￥1999,～￥999,3.12,東京都 多摩市落合1-46-1 ココリア多摩センター B1F,042-400-1108,5,87,https://tabelog.com/tokyo/A1327/A132702/13256780/dtlmenu,https://tabelog.com/tokyo/A1327/A132702/13256780/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132702/13256780/dtlphotolst/4/smp2
パティスリーオダ,,https://tabelog.com/tokyo/A1319/A131902/13006257/,水曜日のみ営業,中野駅,ケーキ パン,-,￥1000～￥1999,3.11,東京都 中野区中野5-30-1 ,03-3228-2111,12,394,https://tabelog.com/tokyo/A1319/A131902/13006257/dtlmenu,https://tabelog.com/tokyo/A1319/A131902/13006257/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131902/13006257/dtlphotolst/4/smp2
パティスリー パスカル 本店,,https://tabelog.com/tokyo/A1312/A131204/13140747/,不定休,小岩駅,カフェ ケーキ,-,～￥999,3.11,東京都 江戸川区南小岩 3-25-14 ,03-6277-7166,10,167,https://tabelog.com/tokyo/A1312/A131204/13140747/dtlmenu,https://tabelog.com/tokyo/A1312/A131204/13140747/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131204/13140747/dtlphotolst/4/smp2
ぶどうの木パティスリーコーナー,,https://tabelog.com/tokyo/A1301/A130102/13181344/,無休,銀座駅,ケーキ,-,￥1000～￥1999,3.11,東京都 中央区銀座5-6-15 座STONE 1F,03-5537-3140,6,111,https://tabelog.com/tokyo/A1301/A130102/13181344/dtlmenu,https://tabelog.com/tokyo/A1301/A130102/13181344/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130102/13181344/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー ルミネ荻窪店,,https://tabelog.com/tokyo/A1319/A131906/13213634/,-,荻窪駅,ケーキ,-,￥1000～￥1999,3.10,東京都 杉並区上荻1-7-1 ルミネ荻窪 1F,03-6383-5561,14,128,https://tabelog.com/tokyo/A1319/A131906/13213634/dtlmenu,https://tabelog.com/tokyo/A1319/A131906/13213634/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131906/13213634/dtlphotolst/4/smp2
パティスリー セゾンドフォレ,（Pâtisserie Saison de Forêt）,https://tabelog.com/tokyo/A1330/A133001/13201201/,水曜日(※水曜日が祝日の場合は翌日休み、その他臨時休業あり),秋川駅,ケーキ,-,￥1000～￥1999,3.10,東京都 あきる野市秋川2-18-12 ,042-595-5239,8,94,https://tabelog.com/tokyo/A1330/A133001/13201201/dtlmenu,https://tabelog.com/tokyo/A1330/A133001/13201201/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1330/A133001/13201201/dtlphotolst/4/smp2
パティスリー テロワール,,https://tabelog.com/tokyo/A1330/A133003/13179170/,木曜日,河辺駅,ケーキ,-,～￥999,3.10,東京都 青梅市今寺5-9-2 セントラルハイツ霞A 102,0428-34-9525,7,125,https://tabelog.com/tokyo/A1330/A133003/13179170/dtlmenu,https://tabelog.com/tokyo/A1330/A133003/13179170/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1330/A133003/13179170/dtlphotolst/4/smp2
パティスリー アクイーユ 恵比寿店,（patisserie accueil）,https://tabelog.com/tokyo/A1303/A130302/13237237/,無休,代官山駅,ケーキ 洋菓子（その他）,￥1000～￥1999,￥1000～￥1999,3.09,東京都 渋谷区恵比寿西2-10-10 エレガンテヴィータ 1F,03-6821-8888,15,2128,https://tabelog.com/tokyo/A1303/A130302/13237237/dtlmenu,https://tabelog.com/tokyo/A1303/A130302/13237237/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1303/A130302/13237237/dtlphotolst/4/smp2
パティスリーマルズ,（Maru´s）,https://tabelog.com/tokyo/A1311/A131103/13253359/,-,浅草橋駅,ケーキ 洋菓子（その他）,-,～￥999,3.09,東京都 台東区浅草橋3-15-11 ,03-5839-2437,13,517,https://tabelog.com/tokyo/A1311/A131103/13253359/dtlmenu,https://tabelog.com/tokyo/A1311/A131103/13253359/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1311/A131103/13253359/dtlphotolst/4/smp2
パティスリーきたしま亭,,https://tabelog.com/tokyo/A1324/A132404/13114889/,火曜日,六町駅,ケーキ,-,～￥999,3.09,東京都 足立区保塚町1-15 ,03-3885-1693,13,144,https://tabelog.com/tokyo/A1324/A132404/13114889/dtlmenu,https://tabelog.com/tokyo/A1324/A132404/13114889/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132404/13114889/dtlphotolst/4/smp2
パティスリー アンポルテ,（PATISSERIRE emporter）,https://tabelog.com/tokyo/A1318/A131803/13129779/,水曜日、第二木曜日,東松原駅,ケーキ,-,～￥999,3.09,東京都 世田谷区羽根木1-31-18 maison de plume 101,03-6413-0207,11,269,https://tabelog.com/tokyo/A1318/A131803/13129779/dtlmenu,https://tabelog.com/tokyo/A1318/A131803/13129779/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131803/13129779/dtlphotolst/4/smp2
パティスリー・コハル,,https://tabelog.com/tokyo/A1312/A131205/13160111/,月曜日(祝日の際は翌火曜日),船堀駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.09,東京都 江戸川区船堀4-3-6 ,03-6808-7038,10,222,https://tabelog.com/tokyo/A1312/A131205/13160111/dtlmenu,https://tabelog.com/tokyo/A1312/A131205/13160111/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131205/13160111/dtlphotolst/4/smp2
パティスリー　ミルメルシーズ,,https://tabelog.com/tokyo/A1312/A131202/13056839/,火曜日（祝祭日は営業）,小村井駅,ケーキ,-,￥1000～￥1999,3.09,東京都 墨田区立花5-2-3 ,03-3613-7680,10,134,https://tabelog.com/tokyo/A1312/A131202/13056839/dtlmenu,https://tabelog.com/tokyo/A1312/A131202/13056839/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131202/13056839/dtlphotolst/4/smp2
パティスリーメゾン めじろ台店,,https://tabelog.com/tokyo/A1329/A132904/13024366/,火曜日,めじろ台駅,ケーキ,-,￥4000～￥4999,3.09,東京都 八王子市めじろ台1-5-6 ,0426-68-2010,10,102,https://tabelog.com/tokyo/A1329/A132904/13024366/dtlmenu,https://tabelog.com/tokyo/A1329/A132904/13024366/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132904/13024366/dtlphotolst/4/smp2
パティスリーサブール,,https://tabelog.com/tokyo/A1312/A131202/13097466/,水曜日・木曜日,西大島駅,ケーキ 洋菓子（その他）,-,～￥999,3.09,東京都 江東区北砂2-11-7 ,03-5690-0820,9,213,https://tabelog.com/tokyo/A1312/A131202/13097466/dtlmenu,https://tabelog.com/tokyo/A1312/A131202/13097466/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131202/13097466/dtlphotolst/4/smp2
パティスリー クール＆ハート,（Patisserie Coeur & Heart）,https://tabelog.com/tokyo/A1327/A132701/13190362/,水曜日(臨時休業有り),鶴川駅,ケーキ,-,～￥999,3.09,東京都 町田市金井5-19-17 グランデュール金井 101,042-860-2066,8,145,https://tabelog.com/tokyo/A1327/A132701/13190362/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13190362/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13190362/dtlphotolst/4/smp2
パティスリー ベル・エキップ,（Pâtisserie belleéquipe）,https://tabelog.com/tokyo/A1324/A132403/13177470/,火曜・水曜・他定休日,京成高砂駅,ケーキ,￥1000～￥1999,￥1000～￥1999,3.09,東京都 葛飾区高砂3-5-10 イースト高砂 1F,03-6458-9251,8,136,https://tabelog.com/tokyo/A1324/A132403/13177470/dtlmenu,https://tabelog.com/tokyo/A1324/A132403/13177470/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132403/13177470/dtlphotolst/4/smp2
パティスリー レジュニール,（Pâtisserie Rejounir）,https://tabelog.com/tokyo/A1328/A132804/13242745/,水曜日、木曜日,花小金井駅,ケーキ チョコレート 洋菓子（その他）,￥1000～￥1999,￥1000～￥1999,3.09,東京都 小平市花小金井南町1-13-21 シャルマンM 1F,042-452-3179,6,187,https://tabelog.com/tokyo/A1328/A132804/13242745/dtlmenu,https://tabelog.com/tokyo/A1328/A132804/13242745/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132804/13242745/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー ルミネ北千住店,（La Maison ensoleille table）,https://tabelog.com/tokyo/A1324/A132402/13097395/,不定休,北千住駅,ケーキ,～￥999,～￥999,3.08,東京都 足立区千住旭町42-2 ルミネ北千住店  1F,03-5813-3230,27,368,https://tabelog.com/tokyo/A1324/A132402/13097395/dtlmenu,https://tabelog.com/tokyo/A1324/A132402/13097395/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132402/13097395/dtlphotolst/4/smp2
パティスリーカメリア銀座 渋谷東急フードショー店,,https://tabelog.com/tokyo/A1303/A130301/13260538/,-,渋谷駅,ケーキ マカロン,～￥999,～￥999,3.08,東京都 渋谷区道玄坂1-12-1 渋谷東急フードショー 1F,03-3477-4640,10,281,https://tabelog.com/tokyo/A1303/A130301/13260538/dtlmenu,https://tabelog.com/tokyo/A1303/A130301/13260538/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1303/A130301/13260538/dtlphotolst/4/smp2
パティスリー プレジレイル,（Patisserie Plaisiraile）,https://tabelog.com/tokyo/A1321/A132101/13247083/,月曜日、日曜日,椎名町駅,ケーキ,-,～￥999,3.08,東京都 豊島区千早1-3-7 1F,-,8,534,https://tabelog.com/tokyo/A1321/A132101/13247083/dtlmenu,https://tabelog.com/tokyo/A1321/A132101/13247083/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132101/13247083/dtlphotolst/4/smp2
パティスリー アン・ドゥ 錦糸町テルミナ店,,https://tabelog.com/tokyo/A1312/A131201/13208217/,錦糸町テルミナ1に準ずる,錦糸町駅,ケーキ 洋菓子（その他）,￥2000～￥2999,￥1000～￥1999,3.08,東京都 墨田区江東橋3-14-5 錦糸町テルミナ1 1F,03-5669-0181,8,182,https://tabelog.com/tokyo/A1312/A131201/13208217/dtlmenu,https://tabelog.com/tokyo/A1312/A131201/13208217/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131201/13208217/dtlphotolst/4/smp2
パティスリー ジャルダン ヴェール,（Patisserie Jardin Vert）,https://tabelog.com/tokyo/A1328/A132801/13210492/,水曜日,ひばりケ丘駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.08,東京都 西東京市ひばりが丘北3-7-14 メゾンウィステリア 1F,042-439-8039,7,302,https://tabelog.com/tokyo/A1328/A132801/13210492/dtlmenu,https://tabelog.com/tokyo/A1328/A132801/13210492/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132801/13210492/dtlphotolst/4/smp2
パティスリー プー ア プー,,https://tabelog.com/tokyo/A1329/A132903/13158070/,日・月・火,豊田駅,ケーキ,-,～￥999,3.08,東京都 日野市豊田3-25-1 ,042-843-1232,7,183,https://tabelog.com/tokyo/A1329/A132903/13158070/dtlmenu,https://tabelog.com/tokyo/A1329/A132903/13158070/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132903/13158070/dtlphotolst/4/smp2
パティスリーフランセーズ ミフネ,（pâtisserie Francaise Mifune）,https://tabelog.com/tokyo/A1323/A132302/13107611/,-,向原駅,パン 洋菓子（その他） ケーキ,-,～￥999,3.08,東京都 豊島区東池袋5-29-1 ,03-3971-2248,7,127,https://tabelog.com/tokyo/A1323/A132302/13107611/dtlmenu,https://tabelog.com/tokyo/A1323/A132302/13107611/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132302/13107611/dtlphotolst/4/smp2
パティスリー木花,,https://tabelog.com/tokyo/A1321/A132101/13130698/,火曜日、第3水曜日,椎名町駅,ケーキ,￥1000～￥1999,-,3.08,東京都 豊島区長崎2-14 ,03-5964-3301,5,80,https://tabelog.com/tokyo/A1321/A132101/13130698/dtlmenu,https://tabelog.com/tokyo/A1321/A132101/13130698/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132101/13130698/dtlphotolst/4/smp2
パティスリー ムッシュ エム 田無駅前 MILK店,（Patisserie Monsieur M）,https://tabelog.com/tokyo/A1328/A132801/13061588/,無休(アスタに準ずる),田無駅,洋菓子（その他） アイスクリーム,～￥999,-,3.08,東京都 西東京市田無町2-1-1 田無アスタ専門店街  B1F,042-460-2910,5,47,https://tabelog.com/tokyo/A1328/A132801/13061588/dtlmenu,https://tabelog.com/tokyo/A1328/A132801/13061588/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132801/13061588/dtlphotolst/4/smp2
patisserie J'ouvre,（パティスリー ジューブル）,https://tabelog.com/tokyo/A1301/A130101/13270328/,施設に準ずる,銀座駅,ケーキ,-,～￥999,3.07,東京都 中央区銀座5-7-10 EXITMELSA 1F,03-6263-8038,6,161,https://tabelog.com/tokyo/A1301/A130101/13270328/dtlmenu,https://tabelog.com/tokyo/A1301/A130101/13270328/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130101/13270328/dtlphotolst/4/smp2
パティスリー・アン・フォンド・ソレイユ 青戸店,,https://tabelog.com/tokyo/A1324/A132403/13199189/,水曜日,青砥駅,ケーキ 洋菓子（その他）,-,～￥999,3.07,東京都 葛飾区青戸3-38-5 ,03-6662-6311,6,130,https://tabelog.com/tokyo/A1324/A132403/13199189/dtlmenu,https://tabelog.com/tokyo/A1324/A132403/13199189/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132403/13199189/dtlphotolst/4/smp2
パティスリー ハスミ,（PATISSERIE Hasumi）,https://tabelog.com/tokyo/A1321/A132101/13247905/,水曜日、不定休,椎名町駅,ケーキ 洋菓子（その他）,-,～￥999,3.07,東京都 豊島区長崎2-11-2 1F,03-5926-9985,5,177,https://tabelog.com/tokyo/A1321/A132101/13247905/dtlmenu,https://tabelog.com/tokyo/A1321/A132101/13247905/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132101/13247905/dtlphotolst/4/smp2
パティスリー プリマヴェーラ,（patisserie primavera）,https://tabelog.com/tokyo/A1323/A132305/13246842/,月曜日、火曜日(月曜火曜が祝日･休日の場合はお休みが前後します),浮間舟渡駅,ケーキ ソフトクリーム マカロン,￥1000～￥1999,～￥999,3.07,東京都 北区浮間4-30-8 パシフィコ21 1F,03-6454-5013,5,92,https://tabelog.com/tokyo/A1323/A132305/13246842/dtlmenu,https://tabelog.com/tokyo/A1323/A132305/13246842/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132305/13246842/dtlphotolst/4/smp2
パティスリー ジェント,（Patisserie GENTO）,https://tabelog.com/tokyo/A1312/A131204/13224362/,月曜日,小岩駅,ケーキ,～￥999,～￥999,3.07,東京都 江戸川区西小岩1-29-7 江戸金ビル 1F,03-6874-9085,5,241,https://tabelog.com/tokyo/A1312/A131204/13224362/dtlmenu,https://tabelog.com/tokyo/A1312/A131204/13224362/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131204/13224362/dtlphotolst/4/smp2
パティスリー パブロフ,（pavlov）,https://tabelog.com/tokyo/A1307/A130701/13246172/,-,六本木駅,ケーキ,-,～￥999,3.07,東京都 港区六本木6-2-31 六本木ヒルズ ノースタワー B1F,03-6434-0826,4,255,https://tabelog.com/tokyo/A1307/A130701/13246172/dtlmenu,https://tabelog.com/tokyo/A1307/A130701/13246172/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1307/A130701/13246172/dtlphotolst/4/smp2
Patisserie Swallowtail Maji Crepe 巣鴨,（パティスリー スワロウテイル マジ クレープ）,https://tabelog.com/tokyo/A1323/A132301/13271019/,-,巣鴨駅,クレープ ケーキ,￥1000～￥1999,￥1000～￥1999,3.07,東京都 豊島区巣鴨3-18-13 メゾン・ド・カメリア 1F,03-5907-3500,3,136,https://tabelog.com/tokyo/A1323/A132301/13271019/dtlmenu,https://tabelog.com/tokyo/A1323/A132301/13271019/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132301/13271019/dtlphotolst/4/smp2
パティスリーレシャス,（Ptisserie les chasses）,https://tabelog.com/tokyo/A1328/A132806/13212188/,月曜日,八坂駅,ケーキ,-,～￥999,3.06,東京都 東村山市栄町3-16-9 ドミール八坂 102,090-8127-1766,5,85,https://tabelog.com/tokyo/A1328/A132806/13212188/dtlmenu,https://tabelog.com/tokyo/A1328/A132806/13212188/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132806/13212188/dtlphotolst/4/smp2
パティスリーツナグ,,https://tabelog.com/tokyo/A1329/A132901/13225984/,月曜日,立川北駅,ケーキ,-,～￥999,3.06,東京都 立川市高松町3-21-4 アストル 1F,042-512-7349,4,219,https://tabelog.com/tokyo/A1329/A132901/13225984/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13225984/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13225984/dtlphotolst/4/smp2
パティスリー・フォルミダーブル,（FORMIDABLE）,https://tabelog.com/tokyo/A1327/A132701/13163349/,木曜日,鶴川駅,ケーキ,-,～￥999,3.06,東京都 町田市野津田町2543-5 ,042-737-1332,4,104,https://tabelog.com/tokyo/A1327/A132701/13163349/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13163349/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13163349/dtlphotolst/4/smp2
パティスリー ミィー,（Patisserie mii）,https://tabelog.com/tokyo/A1312/A131204/13240961/,月曜日、火曜日,江戸川駅,ケーキ マカロン 洋菓子（その他）,-,～￥999,3.06,東京都 江戸川区北小岩3-18-7 ,03-3659-4090,3,55,https://tabelog.com/tokyo/A1312/A131204/13240961/dtlmenu,https://tabelog.com/tokyo/A1312/A131204/13240961/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131204/13240961/dtlphotolst/4/smp2
パティスリーマノ,（patisserie MANO）,https://tabelog.com/tokyo/A1317/A131714/13135376/,水曜日,蓮沼駅,ケーキ,-,～￥999,3.06,東京都 大田区西蒲田1-14-6 ,03-3751-7734,3,153,https://tabelog.com/tokyo/A1317/A131714/13135376/dtlmenu,https://tabelog.com/tokyo/A1317/A131714/13135376/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131714/13135376/dtlphotolst/4/smp2
パティスリー 銀座千疋屋,（パティスリーギンザセンビキヤ）,https://tabelog.com/tokyo/A1323/A132305/13198785/,-,赤羽駅,スイーツ（その他） ケーキ,～￥999,～￥999,3.05,東京都 北区赤羽1-1-1 エキュート赤羽 1F,03-5939-7315,32,280,https://tabelog.com/tokyo/A1323/A132305/13198785/dtlmenu,https://tabelog.com/tokyo/A1323/A132305/13198785/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132305/13198785/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー エキュート赤羽店,,https://tabelog.com/tokyo/A1323/A132305/13160898/,不定休(エキュート赤羽に準ずる),赤羽駅,ケーキ,￥1000～￥1999,-,3.05,東京都 北区赤羽1-1-1 エキュート赤羽  1F,03-5939-6266,22,190,https://tabelog.com/tokyo/A1323/A132305/13160898/dtlmenu,https://tabelog.com/tokyo/A1323/A132305/13160898/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132305/13160898/dtlphotolst/4/smp2
パティスリー モンシェール 阪急大井食品館店,,https://tabelog.com/tokyo/A1315/A131501/13123948/,-,大井町駅,スイーツ（その他） ケーキ,-,￥3000～￥3999,3.05,東京都 品川区大井1-50-5 阪急百貨店大井食品館,03-3778-5111,21,170,https://tabelog.com/tokyo/A1315/A131501/13123948/dtlmenu,https://tabelog.com/tokyo/A1315/A131501/13123948/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1315/A131501/13123948/dtlphotolst/4/smp2
ラ・メゾン・アンソレイユ・ターブルパティスリー 有楽町イトシア店,,https://tabelog.com/tokyo/A1301/A130102/13189857/,不定休,有楽町駅,ケーキ,-,～￥999,3.05,東京都 千代田区有楽町2-7-1 有楽町イトシアプラザ B1F,03-6273-4321,15,262,https://tabelog.com/tokyo/A1301/A130102/13189857/dtlmenu,https://tabelog.com/tokyo/A1301/A130102/13189857/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130102/13189857/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー ルミネ立川店,（La Maison ensoleille table）,https://tabelog.com/tokyo/A1329/A132901/13079205/,不定休,立川駅,ケーキ,-,￥1000～￥1999,3.05,東京都 立川市曙町2-1-1 ルミネ立川店  1F,042-540-3530,14,142,https://tabelog.com/tokyo/A1329/A132901/13079205/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13079205/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13079205/dtlphotolst/4/smp2
パティスリー ハーモニカ,（HARMONICA）,https://tabelog.com/tokyo/A1319/A131905/13235682/,水曜日、木曜日,南阿佐ケ谷駅,ケーキ,～￥999,￥1000～￥1999,3.05,東京都 杉並区阿佐谷南1-12-3 OH ビル 1F,080-1258-1123,7,217,https://tabelog.com/tokyo/A1319/A131905/13235682/dtlmenu,https://tabelog.com/tokyo/A1319/A131905/13235682/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131905/13235682/dtlphotolst/4/smp2
パティスリー・コウゲツ,,https://tabelog.com/tokyo/A1315/A131503/13212110/,日曜日,雑色駅,ケーキ,-,￥1000～￥1999,3.05,東京都 大田区仲六郷1-41-12 ,03-3732-0936,6,906,https://tabelog.com/tokyo/A1315/A131503/13212110/dtlmenu,https://tabelog.com/tokyo/A1315/A131503/13212110/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1315/A131503/13212110/dtlphotolst/4/smp2
パティスリーキハチ,,https://tabelog.com/tokyo/A1302/A130202/13187815/,不定休(日本橋タカシマヤに準ずる),日本橋駅,洋菓子（その他）,-,￥2000～￥2999,3.05,東京都 中央区日本橋2-4-1 日本橋タカシマヤ,03-3211-4111,5,97,https://tabelog.com/tokyo/A1302/A130202/13187815/dtlmenu,https://tabelog.com/tokyo/A1302/A130202/13187815/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130202/13187815/dtlphotolst/4/smp2
パティスリー インフィニティ,,https://tabelog.com/tokyo/A1327/A132701/13207942/,木曜日,玉川学園前駅,ケーキ,-,～￥999,3.05,東京都 町田市玉川学園2-7-4 ,042-850-9768,4,91,https://tabelog.com/tokyo/A1327/A132701/13207942/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13207942/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13207942/dtlphotolst/4/smp2
パティスリー シェルブール,,https://tabelog.com/tokyo/A1328/A132806/13195849/,無休,東村山駅,ケーキ,～￥999,～￥999,3.05,東京都 東村山市久米川町5-26-5 ,042-207-1487,4,74,https://tabelog.com/tokyo/A1328/A132806/13195849/dtlmenu,https://tabelog.com/tokyo/A1328/A132806/13195849/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132806/13195849/dtlphotolst/4/smp2
パティスリー　ル・ソレイユ,,https://tabelog.com/tokyo/A1327/A132701/13183020/,火曜日,鶴川駅,洋菓子（その他）,-,～￥999,3.05,東京都 町田市鶴川6-7-1 103,042-708-9982,4,84,https://tabelog.com/tokyo/A1327/A132701/13183020/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13183020/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13183020/dtlphotolst/4/smp2
