name,subname,url,holiday,nearest,genre,price_dinner,price_lunch,star,address,tel,reviews,bookmarks,menu_url,photo_out,photo_in
パティスリー ナツロウ,（PATISSERIE Natsuro）,https://tabelog.com/osaka/A2706/A270602/27108924/,水曜日、第1・第3火曜日,公園東口駅,ケーキ,-,-,-,大阪府 吹田市清水8-12 ルミエールしみず 1F,06-6876-6780,1,97,https://tabelog.com/osaka/A2706/A270602/27108924/dtlmenu,https://tabelog.com/osaka/A2706/A270602/27108924/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2706/A270602/27108924/dtlphotolst/4/smp2
パティスリー ベックシュクレ 泉ヶ丘店,（Pstisserie Bec Sucre）,https://tabelog.com/osaka/A2705/A270501/27130021/,-,泉ケ丘駅,ケーキ,-,-,-,大阪府 堺市南区三原台1-1-3 ジョイパーク泉ヶ丘 1F,072-290-0008,-,2,https://tabelog.com/osaka/A2705/A270501/27130021/dtlmenu,https://tabelog.com/osaka/A2705/A270501/27130021/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2705/A270501/27130021/dtlphotolst/4/smp2
パティスリー レ・フレール,（Patisserie Les Freres）,https://tabelog.com/osaka/A2707/A270702/27121012/,月曜日 (祝日の場合営業),寝屋川市駅,ケーキ,-,￥1000～￥1999,-,大阪府 寝屋川市清水町26-3 ,072-800-5030,-,19,https://tabelog.com/osaka/A2707/A270702/27121012/dtlmenu,https://tabelog.com/osaka/A2707/A270702/27121012/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2707/A270702/27121012/dtlphotolst/4/smp2
Patisserie Ravie relier,（パティスリー ラヴィルリエ）,https://tabelog.com/osaka/A2701/A270103/27044987/,日曜（その他不定休あり　※公式インスタグラムを参照してください）,中崎町駅,ケーキ パン,￥1000～￥1999,￥1000～￥1999,3.90,大阪府 大阪市北区山崎町5-13 ,06-6313-3688,765,50597,https://tabelog.com/osaka/A2701/A270103/27044987/dtlmenu,https://tabelog.com/osaka/A2701/A270103/27044987/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270103/27044987/dtlphotolst/4/smp2
Patisserie uguis-ya,（パティスリー・ウグイスヤ）,https://tabelog.com/osaka/A2707/A270704/27014860/,水曜日,河内森駅,ケーキ カフェ・喫茶（その他）,￥1000～￥1999,￥1000～￥1999,3.14,大阪府 交野市藤が尾4-5-22 ,072-891-4873,6,138,https://tabelog.com/osaka/A2707/A270704/27014860/dtlmenu,https://tabelog.com/osaka/A2707/A270704/27014860/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2707/A270704/27014860/dtlphotolst/4/smp2
パティスリー　フェス 上本町店,,https://tabelog.com/osaka/A2701/A270205/27130825/,-,谷町九丁目駅,ケーキ,-,-,3.00,大阪府 大阪市天王寺区上汐2-3-6 上汐中央ビル一階,06-6768-1588,2,17,https://tabelog.com/osaka/A2701/A270205/27130825/dtlmenu,https://tabelog.com/osaka/A2701/A270205/27130825/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270205/27130825/dtlphotolst/4/smp2
パテｲスリー・オートン・ドゥース,,https://tabelog.com/osaka/A2705/A270501/27014271/,水曜日,北野田駅,ケーキ,-,～￥999,3.32,大阪府 堺市東区丈六93-5 プロムナードビル１階,072-235-7199,27,652,https://tabelog.com/osaka/A2705/A270501/27014271/dtlmenu,https://tabelog.com/osaka/A2705/A270501/27014271/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2705/A270501/27014271/dtlphotolst/4/smp2
パティスリーラボ ソアラ,（ptisserie labo soara）,https://tabelog.com/osaka/A2705/A270501/27103435/,不定休,富木駅,ケーキ,-,￥1000～￥1999,3.04,大阪府 堺市西区菱木1-2233-26 ,-,3,52,https://tabelog.com/osaka/A2705/A270501/27103435/dtlmenu,https://tabelog.com/osaka/A2705/A270501/27103435/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2705/A270501/27103435/dtlphotolst/4/smp2
パティスリー・ケ・モンテベロ 北新地店,（Patisserie quai montebello）,https://tabelog.com/osaka/A2701/A270101/27092038/,月曜.火曜.水曜,大江橋駅,ケーキ カフェ,～￥999,￥1000～￥1999,3.68,大阪府 大阪市北区堂島浜1-2-1 新ダイビル 1F,-,79,5322,https://tabelog.com/osaka/A2701/A270101/27092038/dtlmenu,https://tabelog.com/osaka/A2701/A270101/27092038/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270101/27092038/dtlphotolst/4/smp2
パティスリー アンシャンテ,（Patisserie Enchante）,https://tabelog.com/osaka/A2706/A270604/27063015/,火曜日,高槻市駅,ケーキ カフェ,～￥999,～￥999,3.40,大阪府 高槻市北園町1-29 ,-,35,1181,https://tabelog.com/osaka/A2706/A270604/27063015/dtlmenu,https://tabelog.com/osaka/A2706/A270604/27063015/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2706/A270604/27063015/dtlphotolst/4/smp2
パティスリー ラ･ヴワル,,https://tabelog.com/osaka/A2707/A270703/27043646/,火曜日,弥刀駅,ケーキ,-,～￥999,3.25,大阪府 東大阪市大蓮北2-3-4 ,-,4,28,https://tabelog.com/osaka/A2707/A270703/27043646/dtlmenu,https://tabelog.com/osaka/A2707/A270703/27043646/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2707/A270703/27043646/dtlphotolst/4/smp2
パティスリー ミヤモト タカシマヤ大阪店,（MIYAMOTO）,https://tabelog.com/osaka/A2701/A270202/27006467/,不定休（高島屋に準ずる）,難波駅（南海）,ケーキ,￥1000～￥1999,～￥999,3.19,大阪府 大阪市中央区難波5-1-5 大阪タカシマヤ  B1F,-,13,75,https://tabelog.com/osaka/A2701/A270202/27006467/dtlmenu,https://tabelog.com/osaka/A2701/A270202/27006467/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270202/27006467/dtlphotolst/4/smp2
パティスリー ユウシン スイート&カフェ 上牧二十四節記店,（patissery yushin sweet&Cafe）,https://tabelog.com/osaka/A2706/A270604/27099715/,水曜日,上牧駅,カフェ ケーキ 洋菓子（その他）,-,￥1000～￥1999,3.18,大阪府 高槻市神内2-1-26 ,-,8,185,https://tabelog.com/osaka/A2706/A270604/27099715/dtlmenu,https://tabelog.com/osaka/A2706/A270604/27099715/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2706/A270604/27099715/dtlphotolst/4/smp2
パティスリー エレオノール,,https://tabelog.com/osaka/A2706/A270604/27067300/,不定休,高槻駅,ケーキ,～￥999,￥2000～￥2999,3.14,大阪府 高槻市白梅町61-1 ジオタワー高槻ミューズフロント 3F,-,11,176,https://tabelog.com/osaka/A2706/A270604/27067300/dtlmenu,https://tabelog.com/osaka/A2706/A270604/27067300/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2706/A270604/27067300/dtlphotolst/4/smp2
パティスリー アンナ,（パティスリー アンナ (Patisserie anna)）,https://tabelog.com/osaka/A2701/A270105/27106415/,水曜日,西長堀駅,ケーキ カフェ,～￥999,～￥999,3.08,大阪府 大阪市西区南堀江3-12-24 ,-,6,129,https://tabelog.com/osaka/A2701/A270105/27106415/dtlmenu,https://tabelog.com/osaka/A2701/A270105/27106415/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270105/27106415/dtlphotolst/4/smp2
パティスリーアルケミスト,（Patisserie Alchemist）,https://tabelog.com/osaka/A2701/A270203/27062034/,無休（年末年始12月27日～1月4日まで休み）,昭和町駅,パン ケーキ,-,～￥999,3.00,大阪府 大阪市阿倍野区昭和町1丁目20-22 文の里商店街内,-,3,74,https://tabelog.com/osaka/A2701/A270203/27062034/dtlmenu,https://tabelog.com/osaka/A2701/A270203/27062034/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270203/27062034/dtlphotolst/4/smp2
パティスリーシュクレ あべのキューズモール,,https://tabelog.com/osaka/A2701/A270203/27056913/,あべのキューズモールの休業日に準ずる,阿倍野駅,ケーキ,～￥999,～￥999,3.00,大阪府 大阪市阿倍野区阿倍野筋1-6-1 あべのキューズモール  B1F,-,2,13,https://tabelog.com/osaka/A2701/A270203/27056913/dtlmenu,https://tabelog.com/osaka/A2701/A270203/27056913/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270203/27056913/dtlphotolst/4/smp2
パティスリー・ケ・モンテベロ 岸辺店,（Patisserie quai montebello）,https://tabelog.com/osaka/A2706/A270602/27013331/,月曜日・火曜日・不定休 ※公式サイトに営業日カレンダーあり,岸辺駅,ケーキ マカロン,-,～￥999,3.80,大阪府 吹田市岸部北5-20-3 ,-,315,6887,https://tabelog.com/osaka/A2706/A270602/27013331/dtlmenu,https://tabelog.com/osaka/A2706/A270602/27013331/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2706/A270602/27013331/dtlphotolst/4/smp2
カフェ＆パティスリーパンジー,,https://tabelog.com/osaka/A2701/A270101/27004654/,-,大阪梅田駅（阪急）,カフェ ケーキ パン,-,～￥999,3.26,大阪府 大阪市北区芝田1-1-4 阪急ターミナルビル　１Ｆ,-,22,116,https://tabelog.com/osaka/A2701/A270101/27004654/dtlmenu,https://tabelog.com/osaka/A2701/A270101/27004654/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270101/27004654/dtlphotolst/4/smp2
パティスリーボンボワ,,https://tabelog.com/osaka/A2707/A270702/27057693/,水曜日,光善寺駅,ケーキ,～￥999,～￥999,3.26,大阪府 枚方市山之上西町27-30 ロイヤルハイツさつき丘1F,-,7,57,https://tabelog.com/osaka/A2707/A270702/27057693/dtlmenu,https://tabelog.com/osaka/A2707/A270702/27057693/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2707/A270702/27057693/dtlphotolst/4/smp2
パティスリー ジ アース カフェ Nu Chayamachi店,（Patisserie the earth cafe）,https://tabelog.com/osaka/A2701/A270101/27004329/,不定休（NU chayamachiに準ずる）,大阪梅田駅（阪急）,ケーキ,～￥999,-,3.25,大阪府 大阪市北区茶屋町10-12 NU茶屋町  1F,-,17,317,https://tabelog.com/osaka/A2701/A270101/27004329/dtlmenu,https://tabelog.com/osaka/A2701/A270101/27004329/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270101/27004329/dtlphotolst/4/smp2
パティスリー ポルト,,https://tabelog.com/osaka/A2701/A270106/27093899/,日曜　第１，３月曜日,本町駅,ケーキ,～￥999,～￥999,3.13,大阪府 大阪市西区阿波座1-9-18 ,-,10,428,https://tabelog.com/osaka/A2701/A270106/27093899/dtlmenu,https://tabelog.com/osaka/A2701/A270106/27093899/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270106/27093899/dtlphotolst/4/smp2
パティスリー・ウルー,（PATISSERIE HEUREUX）,https://tabelog.com/osaka/A2705/A270501/27096468/,木曜日,上野芝駅,ケーキ 洋菓子（その他）,-,￥1000～￥1999,3.12,大阪府 堺市西区上野芝町3丁7-41 ,-,8,129,https://tabelog.com/osaka/A2705/A270501/27096468/dtlmenu,https://tabelog.com/osaka/A2705/A270501/27096468/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2705/A270501/27096468/dtlphotolst/4/smp2
パティスリー ジョーカー エキマルシェ新大阪店,,https://tabelog.com/osaka/A2701/A270301/27086458/,無休,新大阪駅,バームクーヘン,～￥999,￥2000～￥2999,3.09,大阪府 大阪市淀川区西中島5-16-1 JR東海新大阪駅,-,12,314,https://tabelog.com/osaka/A2701/A270301/27086458/dtlmenu,https://tabelog.com/osaka/A2701/A270301/27086458/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270301/27086458/dtlphotolst/4/smp2
パティスリー ノワ,（Patisserie NOIX）,https://tabelog.com/osaka/A2708/A270803/27024210/,定休日： 毎週火・水・木曜日,千早口駅,カフェ ケーキ 紅茶専門店,-,￥1000～￥1999,3.06,大阪府 河内長野市美加の台5-6-1 ,-,6,183,https://tabelog.com/osaka/A2708/A270803/27024210/dtlmenu,https://tabelog.com/osaka/A2708/A270803/27024210/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2708/A270803/27024210/dtlphotolst/4/smp2
パティスリー ジョーカー 京阪百貨店 ひらかた店,（PATISSERIE JOKER）,https://tabelog.com/osaka/A2707/A270702/27087515/,不定休(京阪百貨店ひらかた店に準ずる),枚方市駅,ケーキ バームクーヘン,￥2000～￥2999,￥1000～￥1999,3.05,大阪府 枚方市岡東町19-19 京阪百貨店ひらかた店  1F,-,4,223,https://tabelog.com/osaka/A2707/A270702/27087515/dtlmenu,https://tabelog.com/osaka/A2707/A270702/27087515/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2707/A270702/27087515/dtlphotolst/4/smp2
パティスリーワイスタイル 三国店,（ystyle）,https://tabelog.com/osaka/A2701/A270302/27110831/,火曜日,三国駅,ケーキ マカロン 洋菓子（その他）,～￥999,～￥999,3.04,大阪府 大阪市淀川区三国本町3-36-18 ,-,2,20,https://tabelog.com/osaka/A2701/A270302/27110831/dtlmenu,https://tabelog.com/osaka/A2701/A270302/27110831/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2701/A270302/27110831/dtlphotolst/4/smp2
パティスリー シュシュ ノバティながの店,,https://tabelog.com/osaka/A2708/A270803/27119286/,-,河内長野駅,ケーキ カフェ,～￥999,～￥999,3.02,大阪府 河内長野市本町24-1 ノバティながの 1F,-,1,12,https://tabelog.com/osaka/A2708/A270803/27119286/dtlmenu,https://tabelog.com/osaka/A2708/A270803/27119286/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2708/A270803/27119286/dtlphotolst/4/smp2
パティスリー パレット,（patisserie Palette）,https://tabelog.com/osaka/A2707/A270702/27081010/,-,寝屋川市駅,ケーキ,-,-,-,大阪府 寝屋川市東大利町10-7 ,-,1,15,https://tabelog.com/osaka/A2707/A270702/27081010/dtlmenu,https://tabelog.com/osaka/A2707/A270702/27081010/dtlphotolst/3/smp2,https://tabelog.com/osaka/A2707/A270702/27081010/dtlphotolst/4/smp2
